ementa_id,sequencial_candidato
2013-10-02#PROJETO DE LEI ORDINÁRIA#90#APROVADO,150000007930
2013-10-02#PROJETO DE LEI ORDINÁRIA#197#APROVADO,150000007930
2013-10-02#PROJETO DE LEI ORDINÁRIA#203#APROVADO,150000007930
2013-08-06#REQUERIMENTO#1901#APROVADO,150000007930
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000011786
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000013214
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000007930
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000011352
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000011359
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000011430
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000002688
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000008260
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000009212
2013-09-27#PEDIDO DE INFORMAÇÃO#10#APROVADO,150000011365
2013-09-25#REQUERIMENTO#2346#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2219#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2233#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2201#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2328#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2327#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2221#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2220#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2202#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2203#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2204#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2205#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2206#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2213#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2214#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2215#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2216#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2218#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2347#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2345#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2277#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2277#APROVADO,150000002688
2013-09-25#REQUERIMENTO#2276#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2256#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2329#APROVADO,150000013214
2013-09-25#REQUERIMENTO#2329#APROVADO,150000007930
2013-09-25#REQUERIMENTO#2329#APROVADO,150000011352
2013-09-25#REQUERIMENTO#2329#APROVADO,150000011430
2013-09-25#REQUERIMENTO#2329#APROVADO,150000008260
2013-09-25#REQUERIMENTO#2234#APROVADO,150000007930
2013-09-24#REQUERIMENTO#2150#APROVADO,150000007930
2013-09-17#REQUERIMENTO#2081#APROVADO,150000007930
2013-09-17#PROJETO DE LEI ORDINÁRIA#236#APROVADO,150000007930
2013-09-17#REQUERIMENTO#2129#APROVADO,150000007930
2013-09-17#REQUERIMENTO#2132#APROVADO,150000007930
2013-09-17#REQUERIMENTO#2135#APROVADO,150000007930
2013-09-17#REQUERIMENTO#2131#APROVADO,150000007930
2013-09-17#REQUERIMENTO#2133#APROVADO,150000007930
2013-09-10#REQUERIMENTO#2217#APROVADO,150000007930
2013-09-10#REQUERIMENTO#2212#APROVADO,150000007930
2013-08-28#REQUERIMENTO#2103#APROVADO,150000007930
2013-08-28#REQUERIMENTO#1967#APROVADO,150000007930
2013-08-28#REQUERIMENTO#2105#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1617#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1458#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1408#APROVADO,150000007930
2013-08-21#REQUERIMENTO#2044#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1945#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1535#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1539#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1728#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1595#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1710#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1708#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1635#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1634#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1583#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1587#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1684#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1633#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1632#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1596#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1630#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1629#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1628#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1543#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1550#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1890#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1889#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1888#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1887#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1760#APROVADO,150000007930
2013-08-21#REQUERIMENTO#1730#APROVADO,150000007930
2013-08-20#REQUERIMENTO#1580#APROVADO,150000007930
2013-08-20#REQUERIMENTO#1586#APROVADO,150000007930
2013-08-20#REQUERIMENTO#1584#APROVADO,150000007930
2013-08-20#REQUERIMENTO#1585#APROVADO,150000007930
2013-08-20#REQUERIMENTO#1582#APROVADO,150000007930
2013-08-20#REQUERIMENTO#1575#APROVADO,150000007930
2013-08-14#PROJETO DE LEI ORDINÁRIA#39#APROVADO,150000007930
2013-08-14#REQUERIMENTO#1902#APROVADO,150000007930
2013-08-14#REQUERIMENTO#1903#APROVADO,150000007930
2013-08-14#REQUERIMENTO#1892#APROVADO,150000007930
2013-08-14#PROJETO DE RESOLUÇÃO#8#APROVADO,150000007930
2013-08-14#PROJETO DE LEI ORDINÁRIA#69#APROVADO,150000007930
2013-08-14#REQUERIMENTO#1904#APROVADO,150000007930
2013-08-14#PROJETO DE LEI ORDINÁRIA#43#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1376#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1344#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1372#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1374#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1380#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1412#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1413#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1414#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1418#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1431#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1432#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1433#APROVADO,150000007930
2013-08-08#REQUERIMENTO#1434#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1588#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1578#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1709#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1577#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1576#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1567#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1561#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1729#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1560#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1731#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1732#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1559#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1759#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1558#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1804#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1557#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1556#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1555#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1554#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1553#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1551#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1540#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1537#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1536#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1534#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1533#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1095#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1509#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1501#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1500#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1499#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1498#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1497#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1496#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1495#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1494#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1488#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1487#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1486#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1481#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1480#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1479#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1478#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1477#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1476#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1475#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1474#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1464#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1463#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1462#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1461#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1416#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1411#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1373#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1333#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1636#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1598#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1597#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1223#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1222#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1200#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1199#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1198#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1196#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1099#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1097#APROVADO,150000007930
2013-07-30#REQUERIMENTO#1096#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1610#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1221#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1244#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1375#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1415#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1417#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1482#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1579#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1581#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1594#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1609#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1611#APROVADO,150000007930
2013-07-08#REQUERIMENTO#1616#APROVADO,150000007930
2013-06-12#REQUERIMENTO#1541#APROVADO,150000007930
2013-06-12#REQUERIMENTO#1538#APROVADO,150000007930
2013-06-12#REQUERIMENTO#1593#APROVADO,150000007930
2013-06-12#REQUERIMENTO#1542#APROVADO,150000007930
2013-06-06#REQUERIMENTO#1503#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1508#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1507#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1506#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1505#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1504#APROVADO,150000007930
2013-06-05#PROJETO DE RESOLUÇÃO#23#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1098#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1518#APROVADO,150000007930
2013-06-05#PROJETO DE LEI ORDINÁRIA#107#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1516#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1515#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1514#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1513#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1512#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1511#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1510#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1332#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1331#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1225#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1224#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1197#APROVADO,150000007930
2013-06-05#REQUERIMENTO#1094#APROVADO,150000007930
2013-05-28#REQUERIMENTO#1033#APROVADO,150000007930
2013-05-28#REQUERIMENTO#1032#APROVADO,150000007930
2013-05-28#REQUERIMENTO#1430#APROVADO,150000007930
2013-05-28#REQUERIMENTO#1429#APROVADO,150000007930
2013-05-28#REQUERIMENTO#1428#APROVADO,150000007930
2013-05-28#REQUERIMENTO#1407#APROVADO,150000007930
2013-05-28#REQUERIMENTO#1003#APROVADO,150000007930
2013-05-15#REQUERIMENTO#1266#APROVADO,150000007930
2013-05-08#PROJETO DE LEI ORDINÁRIA#7#APROVADO,150000007930
2013-04-24#REQUERIMENTO#963#APROVADO,150000007930
2013-04-24#REQUERIMENTO#1009#APROVADO,150000007930
2013-04-24#REQUERIMENTO#1006#APROVADO,150000007930
2013-04-24#REQUERIMENTO#996#APROVADO,150000007930
2013-04-24#REQUERIMENTO#995#APROVADO,150000007930
2013-04-24#REQUERIMENTO#994#APROVADO,150000007930
2013-04-24#REQUERIMENTO#962#APROVADO,150000007930
2013-04-24#REQUERIMENTO#961#APROVADO,150000007930
2013-04-24#REQUERIMENTO#960#APROVADO,150000007930
2013-04-24#REQUERIMENTO#959#APROVADO,150000007930
2013-04-24#REQUERIMENTO#958#APROVADO,150000007930
2013-04-24#REQUERIMENTO#912#APROVADO,150000007930
2013-04-24#REQUERIMENTO#895#APROVADO,150000007930
2013-04-24#REQUERIMENTO#855#APROVADO,150000007930
2013-04-24#REQUERIMENTO#810#APROVADO,150000007930
2013-04-24#REQUERIMENTO#809#APROVADO,150000007930
2013-04-24#REQUERIMENTO#808#APROVADO,150000007930
2013-04-24#REQUERIMENTO#768#APROVADO,150000007930
2013-04-24#REQUERIMENTO#767#APROVADO,150000007930
2013-04-24#REQUERIMENTO#661#APROVADO,150000007930
2013-04-24#REQUERIMENTO#660#APROVADO,150000007930
2013-04-24#REQUERIMENTO#652#APROVADO,150000007930
2013-04-24#REQUERIMENTO#651#APROVADO,150000007930
2013-04-24#REQUERIMENTO#518#APROVADO,150000007930
2013-04-24#REQUERIMENTO#516#APROVADO,150000007930
2013-04-24#REQUERIMENTO#458#APROVADO,150000007930
2013-04-23#REQUERIMENTO#755#APROVADO,150000007930
2013-04-14#REQUERIMENTO#856#APROVADO,150000007930
2013-04-03#REQUERIMENTO#567#APROVADO,150000007930
2013-04-03#REQUERIMENTO#566#APROVADO,150000007930
2013-04-03#REQUERIMENTO#559#APROVADO,150000007930
2013-04-03#REQUERIMENTO#631#APROVADO,150000007930
2013-04-03#REQUERIMENTO#535#APROVADO,150000007930
2013-04-03#REQUERIMENTO#533#APROVADO,150000007930
2013-04-03#REQUERIMENTO#217#APROVADO,150000007930
2013-04-03#REQUERIMENTO#425#APROVADO,150000007930
2013-04-03#REQUERIMENTO#424#APROVADO,150000007930
2013-04-03#REQUERIMENTO#218#APROVADO,150000007930
2013-04-03#REQUERIMENTO#219#APROVADO,150000007930
2013-04-03#REQUERIMENTO#410#APROVADO,150000007930
2013-04-03#REQUERIMENTO#225#APROVADO,150000007930
2013-04-03#REQUERIMENTO#408#APROVADO,150000007930
2013-04-03#REQUERIMENTO#406#APROVADO,150000007930
2013-04-03#REQUERIMENTO#333#APROVADO,150000007930
2013-04-03#REQUERIMENTO#332#APROVADO,150000007930
2013-04-03#REQUERIMENTO#331#APROVADO,150000007930
2013-04-03#REQUERIMENTO#330#APROVADO,150000007930
2013-04-03#REQUERIMENTO#226#APROVADO,150000007930
2013-04-03#REQUERIMENTO#328#APROVADO,150000007930
2013-04-03#REQUERIMENTO#326#APROVADO,150000007930
2013-04-03#REQUERIMENTO#327#APROVADO,150000007930
2013-04-03#REQUERIMENTO#322#APROVADO,150000007930
2013-04-03#REQUERIMENTO#323#APROVADO,150000007930
2013-03-19#REQUERIMENTO#568#APROVADO,150000007930
2013-03-19#REQUERIMENTO#536#APROVADO,150000007930
2013-03-12#REQUERIMENTO#113#APROVADO,150000007930
2013-03-12#REQUERIMENTO#321#APROVADO,150000007930
2013-03-12#REQUERIMENTO#115#APROVADO,150000007930
2013-03-12#REQUERIMENTO#151#APROVADO,150000007930
2013-03-12#REQUERIMENTO#150#APROVADO,150000007930
2013-03-12#REQUERIMENTO#116#APROVADO,150000007930
2013-03-12#REQUERIMENTO#133#APROVADO,150000007930
2013-03-12#REQUERIMENTO#149#APROVADO,150000007930
2013-03-12#REQUERIMENTO#329#APROVADO,150000007930
2013-03-12#REQUERIMENTO#407#APROVADO,150000007930
2013-03-12#REQUERIMENTO#409#APROVADO,150000007930
2013-03-12#REQUERIMENTO#411#APROVADO,150000007930
2013-03-12#REQUERIMENTO#423#APROVADO,150000007930
2013-03-12#REQUERIMENTO#134#APROVADO,150000007930
2013-03-12#REQUERIMENTO#114#APROVADO,150000007930
2013-12-12#PROJETO DE LEI ORDINÁRIA#258#APROVADO,150000008244
2013-10-02#PROJETO DE LEI ORDINÁRIA#87#APROVADO,150000008244
2013-09-27#REQUERIMENTO#2148#APROVADO,150000008244
2013-09-24#REQUERIMENTO#2147#APROVADO,150000008244
2013-09-24#REQUERIMENTO#2182#APROVADO,150000008244
2013-09-11#REQUERIMENTO#2127#APROVADO,150000008244
2013-09-11#REQUERIMENTO#2126#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1983#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1922#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1934#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1921#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1965#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1964#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1963#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1961#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1962#APROVADO,150000008244
2013-08-21#REQUERIMENTO#1862#APROVADO,150000008244
2013-08-21#REQUERIMENTO#2040#APROVADO,150000008244
2013-08-21#REQUERIMENTO#2007#APROVADO,150000008244
2013-08-14#PROJETO DE LEI ORDINÁRIA#50#APROVADO,150000008244
2013-08-06#REQUERIMENTO#1905#APROVADO,150000008244
2013-07-30#REQUERIMENTO#1777#APROVADO,150000008244
2013-07-30#REQUERIMENTO#1775#APROVADO,150000008244
2013-07-30#REQUERIMENTO#1776#APROVADO,150000008244
2013-07-30#REQUERIMENTO#1659#APROVADO,150000008244
2013-07-08#REQUERIMENTO#1803#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1191#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1563#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1459#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1445#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1399#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1190#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1564#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1608#APROVADO,150000008244
2013-04-03#REQUERIMENTO#552#APROVADO,150000007207
2013-06-12#REQUERIMENTO#1402#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1401#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1484#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1404#APROVADO,150000008244
2013-06-12#REQUERIMENTO#1485#APROVADO,150000008244
2013-06-06#REQUERIMENTO#1565#APROVADO,150000008244
2013-05-28#REQUERIMENTO#1403#APROVADO,150000008244
2013-05-28#REQUERIMENTO#1435#APROVADO,150000008244
2013-05-28#REQUERIMENTO#1036#APROVADO,150000008244
2013-05-28#REQUERIMENTO#1035#APROVADO,150000008244
2013-05-16#REQUERIMENTO#943#APROVADO,150000008244
2013-05-16#REQUERIMENTO#941#APROVADO,150000008244
2013-05-16#REQUERIMENTO#940#APROVADO,150000008244
2013-05-16#REQUERIMENTO#918#APROVADO,150000008244
2013-05-16#REQUERIMENTO#952#APROVADO,150000008244
2013-05-16#REQUERIMENTO#1323#APROVADO,150000008244
2013-05-16#REQUERIMENTO#915#APROVADO,150000008244
2013-05-16#REQUERIMENTO#916#APROVADO,150000008244
2013-05-16#REQUERIMENTO#944#APROVADO,150000008244
2013-05-16#REQUERIMENTO#942#APROVADO,150000008244
2013-05-16#REQUERIMENTO#946#APROVADO,150000008244
2013-05-16#REQUERIMENTO#945#APROVADO,150000008244
2013-05-15#REQUERIMENTO#917#APROVADO,150000008244
2013-05-08#REQUERIMENTO#1212#APROVADO,150000008244
2013-04-16#REQUERIMENTO#889#APROVADO,150000008244
2013-04-16#REQUERIMENTO#886#APROVADO,150000008244
2013-04-16#REQUERIMENTO#812#APROVADO,150000008244
2013-04-16#REQUERIMENTO#819#APROVADO,150000008244
2013-04-16#REQUERIMENTO#890#APROVADO,150000008244
2013-04-16#REQUERIMENTO#888#APROVADO,150000008244
2013-04-16#REQUERIMENTO#887#APROVADO,150000008244
2013-04-16#REQUERIMENTO#854#APROVADO,150000008244
2013-04-16#REQUERIMENTO#813#APROVADO,150000008244
2013-04-10#REQUERIMENTO#852#APROVADO,150000008244
2013-04-10#REQUERIMENTO#853#APROVADO,150000008244
2013-04-09#REQUERIMENTO#499#APROVADO,150000008244
2013-04-09#REQUERIMENTO#753#APROVADO,150000008244
2013-04-09#REQUERIMENTO#758#APROVADO,150000008244
2013-04-09#REQUERIMENTO#756#APROVADO,150000008244
2013-04-09#REQUERIMENTO#757#APROVADO,150000008244
2013-04-03#REQUERIMENTO#699#APROVADO,150000008244
2013-04-03#REQUERIMENTO#393#APROVADO,150000008244
2013-04-03#REQUERIMENTO#553#APROVADO,150000007207
2013-04-03#REQUERIMENTO#418#APROVADO,150000008244
2013-04-03#REQUERIMENTO#657#APROVADO,150000008244
2013-04-03#REQUERIMENTO#658#APROVADO,150000008244
2013-04-03#REQUERIMENTO#456#APROVADO,150000008244
2013-04-03#REQUERIMENTO#441#APROVADO,150000008244
2013-04-03#REQUERIMENTO#413#APROVADO,150000008244
2013-04-03#REQUERIMENTO#698#APROVADO,150000008244
2013-04-03#REQUERIMENTO#395#APROVADO,150000008244
2013-04-03#REQUERIMENTO#754#APROVADO,150000008244
2013-04-03#REQUERIMENTO#702#APROVADO,150000008244
2013-04-03#REQUERIMENTO#457#APROVADO,150000008244
2013-04-03#REQUERIMENTO#455#APROVADO,150000008244
2013-04-03#REQUERIMENTO#585#APROVADO,150000008244
2013-04-03#REQUERIMENTO#584#APROVADO,150000008244
2013-04-03#REQUERIMENTO#506#APROVADO,150000008244
2013-04-03#REQUERIMENTO#508#APROVADO,150000008244
2013-04-03#REQUERIMENTO#507#APROVADO,150000008244
2013-04-03#REQUERIMENTO#497#APROVADO,150000008244
2013-04-03#REQUERIMENTO#496#APROVADO,150000008244
2013-04-03#REQUERIMENTO#495#APROVADO,150000008244
2013-03-27#PROJETO DE LEI COMPLEMENTAR#7#EM TRAMITAÇÃO,150000011786
2013-03-27#PROJETO DE LEI COMPLEMENTAR#7#EM TRAMITAÇÃO,150000008244
2013-03-12#REQUERIMENTO#416#APROVADO,150000008244
2013-03-12#REQUERIMENTO#439#APROVADO,150000008244
2013-03-12#REQUERIMENTO#400#APROVADO,150000008244
2013-03-12#REQUERIMENTO#401#APROVADO,150000008244
2013-03-12#REQUERIMENTO#415#APROVADO,150000008244
2013-03-12#REQUERIMENTO#414#APROVADO,150000008244
2013-03-12#REQUERIMENTO#402#APROVADO,150000008244
2013-03-05#REQUERIMENTO#176#APROVADO,150000008244
2013-03-05#REQUERIMENTO#311#APROVADO,150000008244
2013-12-19#PROJETO DE LEI ORDINÁRIA#241#APROVADO,150000011769
2013-12-19#PROJETO DE LEI ORDINÁRIA#231#APROVADO,150000011769
2013-12-19#PROJETO DE LEI ORDINÁRIA#277#APROVADO,150000011769
2013-12-19#PROJETO DE LEI ORDINÁRIA#240#APROVADO,150000011769
2013-12-19#PROJETO DE LEI ORDINÁRIA#256#APROVADO,150000011769
2013-12-12#PROJETO DE LEI ORDINÁRIA#254#APROVADO,150000011769
2013-12-12#PROJETO DE LEI ORDINÁRIA#268#APROVADO,150000011769
2013-11-26#PROJETO DE RESOLUÇÃO#31#APROVADO,150000011769
2013-11-26#PROJETO DE LEI ORDINÁRIA#228#APROVADO,150000011769
2013-11-26#PROJETO DE LEI ORDINÁRIA#177#APROVADO,150000011769
2013-11-26#PROJETO DE LEI ORDINÁRIA#170#APROVADO,150000011769
2013-09-11#PROJETO DE LEI ORDINÁRIA#65#APROVADO,150000011769
2013-11-26#PROJETO DE LEI ORDINÁRIA#133#APROVADO,150000011769
2013-11-26#PROJETO DE LEI ORDINÁRIA#171#APROVADO,150000011352
2013-11-26#PROJETO DE LEI ORDINÁRIA#171#APROVADO,150000011769
2013-10-31#PROJETO DE LEI ORDINÁRIA#128#APROVADO,150000011769
2013-10-31#PROJETO DE LEI ORDINÁRIA#126#APROVADO,150000011769
2013-10-31#PROJETO DE LEI ORDINÁRIA#134#APROVADO,150000011769
2013-10-24#PROJETO DE LEI ORDINÁRIA#123#APROVADO,150000011769
2013-10-24#PROJETO DE RESOLUÇÃO#18#APROVADO,150000011769
2013-10-09#REQUERIMENTO#2241#APROVADO,150000011769
2013-10-09#REQUERIMENTO#2240#APROVADO,150000011769
2013-10-09#REQUERIMENTO#2200#APROVADO,150000011769
2013-10-02#PROJETO DE LEI ORDINÁRIA#149#APROVADO,150000011769
2013-10-02#PROJETO DE LEI ORDINÁRIA#148#APROVADO,150000011769
2013-09-24#REQUERIMENTO#2199#APROVADO,150000011769
2013-09-24#REQUERIMENTO#2146#APROVADO,150000011769
2013-09-11#REQUERIMENTO#2244#APROVADO,150000011769
2013-09-11#REQUERIMENTO#2122#APROVADO,150000011769
