ementa_id,entities
2015-09-22#REQUERIMENTO#1373#APROVADO,SECRETARIA DE EDUCAÇÃO
2015-09-22#REQUERIMENTO#1344#APROVADO,BAIRRO DE BODOCONGÓ
2015-10-26#REQUERIMENTO#1547#APROVADO,SECRETARIA DE ADMINISTRAÇÃO
2015-11-13#REQUERIMENTO#1704#APROVADO,STTP
2016-03-02#REQUERIMENTO#73#APROVADO,BAIRRO BODOCONGÓ
2016-03-03#REQUERIMENTO#84#APROVADO,BAIRRO DE BODOCONGÓ
2016-04-08#REQUERIMENTO#83#APROVADO,CONJUNTO SEVERINO CABRAL###BAIRRO DE BODOCONGÓ
2016-06-07#REQUERIMENTO#684#APROVADO,UEPB
2016-06-09#REQUERIMENTO#698#APROVADO,SECRETARIA DE OBRAS###BAIRRO DA CARIDADE
2016-07-19#REQUERIMENTO#876#APROVADO,SECRETARIA DE OBRAS###BAIRRO DO SERROTÃO
2016-07-19#REQUERIMENTO#875#APROVADO,SECRETARIA DE OBRAS###BAIRRO DO JARDIM VERDEJANTE
2016-07-21#REQUERIMENTO#718#APROVADO,UNIVERSIDADE ESTADUAL DA PARAÍBA
2016-07-22#REQUERIMENTO#980#APROVADO,SECRETARIA DE OBRAS###PREFEITURA DE CAMPINA GRANDE
2015-02-26#PEDIDO DE INFORMAÇÃO#1#APROVADO,SECRETARIA DE OBRAS
2013-03-05#REQUERIMENTO#20#APROVADO,CANAL DO SEVERINO CABRAL
2013-04-03#REQUERIMENTO#683#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2013-04-03#REQUERIMENTO#706#APROVADO,CONJUNTO JOÃO AGRIPINO
2013-04-09#REQUERIMENTO#735#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2013-04-09#REQUERIMENTO#473#APROVADO,MENINÃO
2013-04-16#REQUERIMENTO#514#APROVADO,JARDIM TAVARES
2013-05-15#REQUERIMENTO#830#APROVADO,SÍTIO CURRAIS VELHOS###CATOLÉ DE BOA VISTA
2013-05-16#REQUERIMENTO#916#APROVADO,GALANTE
2013-05-28#REQUERIMENTO#1040#APROVADO,SECRETARIA DE OBRAS###AVENIDA FLORIANO PEIXOTO
2013-07-08#REQUERIMENTO#1275#APROVADO,GALANTE
2013-07-08#REQUERIMENTO#1460#APROVADO,BODOCONGÓ
2013-07-30#REQUERIMENTO#1267#APROVADO,GALANTE
2013-07-30#REQUERIMENTO#1152#APROVADO,BODOCONGÓ
2013-07-30#REQUERIMENTO#1116#APROVADO,SÍTIO LUCAS
2013-07-30#REQUERIMENTO#1350#APROVADO,CATOLÉ DE BOA VISTA
2013-07-30#REQUERIMENTO#1096#APROVADO,SECRETARIA DE OBRAS
2013-08-08#REQUERIMENTO#1433#APROVADO,SECRETARIA DE OBRAS
2013-08-08#REQUERIMENTO#1414#APROVADO,AVENIDA JUSCELINO KUBITSCHEK
2013-08-21#REQUERIMENTO#1805#APROVADO,SÃO JOSÉ DA MATA
2013-08-28#REQUERIMENTO#2095#APROVADO,GALANTE
2013-08-28#REQUERIMENTO#2077#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2013-08-28#REQUERIMENTO#2107#APROVADO,BODOCONGÓ###UEPB
2013-08-28#REQUERIMENTO#2109#APROVADO,BODOCONGÓ###UFCG
2013-10-03#REQUERIMENTO#2437#APROVADO,BAIRRO DO VELAME
2013-10-08#REQUERIMENTO#2453#APROVADO,SECRETARIA DE OBRAS###VILA CABRAL DE SANTA TEREZINHA
2013-10-23#REQUERIMENTO#2626#APROVADO,SESUMA
2013-11-05#REQUERIMENTO#2669#APROVADO,SECRETARIA DE OBRAS
2013-11-05#REQUERIMENTO#2680#APROVADO,SECRETARIA DE OBRAS
2013-11-26#REQUERIMENTO#2870#APROVADO,GALANTE
2013-11-26#REQUERIMENTO#2973#APROVADO,SECRETARIA DE OBRAS###BODOCONGÓ
2013-11-26#REQUERIMENTO#2723#APROVADO,SECRETARIA DE OBRAS###AVENIDA FLORIANO PEIXOTO###AVENIDA DINAMÉRICA###BAIRRO DE SANTA ROSA
2013-11-26#REQUERIMENTO#2760#APROVADO,BAIRRO DE SANTA CRUZ
2013-11-26#REQUERIMENTO#2976#APROVADO,BAIRRO DO TAMBOR
2013-11-26#REQUERIMENTO#2923#APROVADO,BAIRRO DA CATINGUEIRA
2013-11-28#REQUERIMENTO#2702#APROVADO,SECRETARIA DE OBRAS###BAIRRO SANTA CRUZ
2013-11-28#REQUERIMENTO#3024#APROVADO,SECRETARIA DE OBRAS
2013-11-28#REQUERIMENTO#2807#APROVADO,SECRETARIA DE OBRAS###SÃO JOSÉ DA MATA
2013-11-28#REQUERIMENTO#3006#APROVADO,BAIRRO PALMEIRA
2014-03-13#REQUERIMENTO#120#APROVADO,BAIRRO DO NOVO CRUZEIRO
2014-03-13#REQUERIMENTO#3090#APROVADO,SECRETARIA DE OBRAS###BAIRRO PALMEIRA
2014-03-18#REQUERIMENTO#3238#APROVADO,CANAL DO SEVERINO CABRAL
2014-03-20#REQUERIMENTO#2932#APROVADO,BODOCONGÓ
2014-04-01#REQUERIMENTO#4#APROVADO,BAIRRO TRÊS IRMÃS
2014-04-01#REQUERIMENTO#75#APROVADO,SECRETARIA DE OBRAS###CENTRO DA CIDADE
2014-04-11#REQUERIMENTO#19#APROVADO,BAIRRO DA BELA VISTA
2014-04-23#REQUERIMENTO#457#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2014-04-23#REQUERIMENTO#432#APROVADO,SECRETARIA DE OBRAS###SÃO JOSÉ DA MATA
2014-04-23#REQUERIMENTO#478#APROVADO,SESUMA
2014-04-23#REQUERIMENTO#312#APROVADO,SESUMA###BODOCONGÓ
2014-04-24#REQUERIMENTO#538#APROVADO,BAIRRO DA BELA VISTA
2014-04-24#REQUERIMENTO#463#APROVADO,CANAL DO PRADO
2014-05-21#REQUERIMENTO#567#APROVADO,BAIRRO DAS MALVINAS
2014-05-25#REQUERIMENTO#578#APROVADO,AÇUDE DE BODOCONGÓ
2014-05-28#REQUERIMENTO#700#APROVADO,CENTRO DA CIDADE
2014-05-28#REQUERIMENTO#642#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2014-05-28#REQUERIMENTO#605#APROVADO,BAIRRO DO JEREMIAS
2014-05-28#REQUERIMENTO#764#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###ESCOLA MONTE CARMELO###BAIRRO DO PEDREGAL
2014-05-28#REQUERIMENTO#763#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2014-05-28#REQUERIMENTO#677#APROVADO,SESUMA
2014-06-10#REQUERIMENTO#879#APROVADO,BODOCONGÓ###UNIVERSIDADE ESTADUAL DA PARAÍBA###UEPB###BAIRRO DE BODOCONGÓ
2014-07-15#REQUERIMENTO#1129#APROVADO,SECOB
2014-07-15#REQUERIMENTO#1027#APROVADO,SESUMA###UEPB
2014-07-15#REQUERIMENTO#997#APROVADO,CONJUNTO SEVERINO CABRAL
2014-07-15#REQUERIMENTO#996#APROVADO,CONJUNTO CHICO MENDES
2014-08-05#REQUERIMENTO#1221#APROVADO,SESUMA
2014-08-26#REQUERIMENTO#1255#APROVADO,SECRETARIA DE OBRAS###BODOCONGÓ
2014-08-26#REQUERIMENTO#1278#APROVADO,SESUMA###BODOCONGÓ
2014-09-09#REQUERIMENTO#1396#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2014-10-21#REQUERIMENTO#1435#APROVADO,BAIRRO DAS CIDADES
2014-10-21#REQUERIMENTO#1408#APROVADO,SECOB
2014-10-21#REQUERIMENTO#1409#APROVADO,SECOB
2014-10-28#REQUERIMENTO#1536#APROVADO,SESUMA###BAIRRO DA PRATA
2014-10-29#REQUERIMENTO#1668#APROVADO,SECRETARIA DE OBRAS
2014-10-29#REQUERIMENTO#1619#APROVADO,PMCG###BODOCONGÓ###UEPB
2014-11-04#REQUERIMENTO#1577#APROVADO,CONJUNTO DOS PROFESSORES###BAIRRO DE BODOCONGÓ
2014-11-04#REQUERIMENTO#1740#APROVADO,SECRETARIA DE OBRAS###BODOCONGÓ
2014-11-13#REQUERIMENTO#1796#APROVADO,BAIRRO DE BODOCONGÓ
2014-11-13#REQUERIMENTO#1881#APROVADO,SECRETARIA DE OBRAS###BAIRRO DO VELAME
2014-11-13#REQUERIMENTO#1880#APROVADO,SECRETARIA DE OBRAS###UNIVERSIDADE FEDERAL DE CAMPINA GRANDE###UFCG
2014-11-18#REQUERIMENTO#1944#APROVADO,PMCG###SHOPPING POPULAR EDSON DINIZ
2014-11-18#REQUERIMENTO#2040#APROVADO,PMCG
2014-11-19#REQUERIMENTO#1836#APROVADO,SÃO JOSÉ DA MATA
2014-11-26#REQUERIMENTO#2077#APROVADO,SÃO JOSÉ DA MATA
2014-12-09#REQUERIMENTO#2115#APROVADO,AÇUDE VELHO
2015-02-26#REQUERIMENTO#2369#APROVADO,AVENIDA MARECHAL FLORIANO PEIXOTO
2015-03-05#REQUERIMENTO#2176#APROVADO,BAIRRO DO CRUZEIRO
2015-03-05#REQUERIMENTO#2264#APROVADO,SECRETARIA DE OBRAS
2015-03-05#REQUERIMENTO#2242#APROVADO,SECRETARIA DE OBRAS###AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK
2015-03-05#REQUERIMENTO#2165#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2015-03-05#REQUERIMENTO#2271#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA
2015-03-11#REQUERIMENTO#2289#APROVADO,AVENIDA DINAMÉRICA###AVENIDA MARECHAL FLORIANO PEIXOTO
2015-03-11#REQUERIMENTO#2290#APROVADO,AVENIDA MARECHAL FLORIANO PEIXOTO###CASTELO BRANCO###BAIRRO JARDIM TAVARES
2015-03-11#REQUERIMENTO#2345#APROVADO,SECRETARIA DE OBRAS###BODOCONGÓ
2015-03-12#REQUERIMENTO#2405#APROVADO,SECRETARIA DE OBRAS
2015-03-12#REQUERIMENTO#2406#APROVADO,SECRETARIA DE OBRAS
2015-03-12#REQUERIMENTO#2407#APROVADO,SECRETARIA DE OBRAS
2015-03-12#REQUERIMENTO#2404#APROVADO,SECRETARIA DE OBRAS
2015-03-25#REQUERIMENTO#48#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2015-03-25#REQUERIMENTO#242#APROVADO,CONJUNTO SEVERINO CABRAL###BAIRRO DE BODOCONGÓ
2015-03-25#REQUERIMENTO#216#APROVADO,SECRETARIA DE OBRAS
2015-03-25#REQUERIMENTO#266#APROVADO,SECRETARIA DE OBRAS
2015-03-25#REQUERIMENTO#267#APROVADO,SECRETARIA DE OBRAS###BAIRRO DE JOSÉ PINHEIRO
2015-04-15#REQUERIMENTO#491#APROVADO,PREFEITURA DE CAMPINA GRANDE###SECRETARIA DE OBRAS###SÃO JOSÉ DA MATA###SÃO JOSÉ DA MATA
2015-04-15#REQUERIMENTO#490#APROVADO,PREFEITURA DE CAMPINA GRANDE###SECRETARIA DE OBRAS###LAGOA DE DENTRO###SÃO JOSÉ DA MATA
2015-04-15#REQUERIMENTO#404#APROVADO,SECRETARIA DE OBRAS###BAIRRO DA LIBERDADE
2015-04-15#REQUERIMENTO#98#APROVADO,SECRETARIA DE OBRAS###GALANTE
2015-04-15#REQUERIMENTO#99#APROVADO,SECRETARIA DE OBRAS
2015-04-22#REQUERIMENTO#506#APROVADO,PMCG
2015-05-06#REQUERIMENTO#607#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###BAIRRO PALMEIRA
2015-05-26#REQUERIMENTO#572#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###VILA CABRAL DE SANTA TEREZINHA
2015-07-08#REQUERIMENTO#789#APROVADO,BAIRRO DO MONTE SANTO
2015-07-08#REQUERIMENTO#640#APROVADO,SECRETARIA DE OBRAS###LAGOA DE DENTRO
2015-07-08#REQUERIMENTO#639#APROVADO,SECRETARIA DE OBRAS
2015-07-08#REQUERIMENTO#883#APROVADO,SECRETARIA DE OBRAS
2015-07-08#REQUERIMENTO#799#APROVADO,SECRETARIA DE OBRAS
2015-07-08#REQUERIMENTO#813#APROVADO,SECRETARIA DE OBRAS###BODOCONGÓ
2015-07-08#REQUERIMENTO#385#APROVADO,SECRETARIA DE OBRAS
2015-07-09#REQUERIMENTO#647#APROVADO,SECRETARIA DE OBRAS
2015-07-09#REQUERIMENTO#646#APROVADO,SECRETARIA DE OBRAS
2015-07-09#REQUERIMENTO#922#APROVADO,SECRETARIA DE OBRAS
2015-07-09#REQUERIMENTO#860#APROVADO,SECRETARIA DE OBRAS
2015-07-09#REQUERIMENTO#859#APROVADO,SECRETARIA DE OBRAS###AVENIDA JUSCELINO KUBITSCHEK
2015-07-09#REQUERIMENTO#863#APROVADO,SECRETARIA DE OBRAS
2015-07-09#REQUERIMENTO#857#APROVADO,SECRETARIA DE OBRAS
2015-07-15#REQUERIMENTO#928#APROVADO,BAIRRO DO SÃO JOSÉ
2015-07-15#REQUERIMENTO#717#APROVADO,CENTRO DA CIDADE
2015-07-23#REQUERIMENTO#703#APROVADO,BAIRRO DO BODOCONGÓ###SÃO JOSÉ DA MATA
2015-07-23#REQUERIMENTO#1064#APROVADO,SECRETARIA DE OBRAS
2015-08-12#REQUERIMENTO#1140#APROVADO,SECRETARIA DE OBRAS###BAIRRO SANDRA CAVALCANTE
2015-08-18#REQUERIMENTO#1210#APROVADO,SESUMA
2015-09-08#REQUERIMENTO#1330#APROVADO,SECRETARIA DE OBRAS
2015-09-08#REQUERIMENTO#1279#APROVADO,SECRETARIA DE OBRAS
2015-09-22#REQUERIMENTO#1345#APROVADO,CONJUNTO SEVERINO CABRAL
2015-10-13#REQUERIMENTO#1486#APROVADO,PREFEITURA DE CAMPINA GRANDE
2015-10-15#REQUERIMENTO#1518#APROVADO,SECRETARIA DE OBRAS###SECOB###AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK###BAIRRO DO CRUZEIRO
2015-10-26#REQUERIMENTO#1552#APROVADO,SESUMA
2015-10-27#REQUERIMENTO#1566#APROVADO,SECRETARIA DE OBRAS###SECOB
2015-10-27#REQUERIMENTO#1563#APROVADO,SECRETARIA DE OBRAS###SECOB
2015-10-27#REQUERIMENTO#1564#APROVADO,SECRETARIA DE OBRAS###SECOB
2015-10-27#REQUERIMENTO#1565#APROVADO,SECRETARIA DE OBRAS###SECOB
2015-11-10#REQUERIMENTO#1642#APROVADO,SECRETARIA DE OBRAS###UNIVERSIDADE FEDERAL DE CAMPINA GRANDE
2015-11-25#REQUERIMENTO#1763#APROVADO,GALANTE
2015-11-25#REQUERIMENTO#1764#APROVADO,SÃO JOSÉ DA MATA
2015-11-26#REQUERIMENTO#1781#APROVADO,SECRETARIA DE OBRAS
2015-11-26#REQUERIMENTO#1776#APROVADO,SECRETARIA DE OBRAS
2015-11-26#REQUERIMENTO#1777#APROVADO,SECRETARIA DE OBRAS
2016-02-25#REQUERIMENTO#64#APROVADO,SECRETARIA DE OBRAS
2016-03-02#REQUERIMENTO#79#APROVADO,BAIRRO DO SÃO JOSÉ
2016-03-15#REQUERIMENTO#135#APROVADO,SESUMA###SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE
2016-03-22#REQUERIMENTO#181#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###BAIRRO DE JOSÉ PINHEIRO
2016-03-22#REQUERIMENTO#179#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###BAIRRO DE NOVA BRASÍLIA
2016-03-22#REQUERIMENTO#180#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA
2016-03-22#REQUERIMENTO#178#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###BAIRRO DO JARDIM AMÉRICA
2016-03-22#REQUERIMENTO#175#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###BAIRRO JARDIM EUROPA
2016-03-29#REQUERIMENTO#192#APROVADO,SECRETARIA DE OBRAS
2016-04-04#REQUERIMENTO#218#APROVADO,PMCG###AVENIDA FLORIANO PEIXOTO###BAIRRO DAS MALVINAS
2016-04-04#REQUERIMENTO#219#APROVADO,PMCG
2016-04-04#REQUERIMENTO#217#APROVADO,PMCG
2016-04-07#REQUERIMENTO#270#APROVADO,PMCG
2016-04-07#REQUERIMENTO#271#APROVADO,PMCG
2016-04-07#REQUERIMENTO#267#APROVADO,PMCG
2016-04-07#REQUERIMENTO#269#APROVADO,PMCG
2016-04-07#REQUERIMENTO#268#APROVADO,PMCG
2016-04-07#REQUERIMENTO#266#APROVADO,PMCG###SÍTIO LUCAS###CATOLÉ DE BOA VISTA
2016-04-08#REQUERIMENTO#182#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA###BAIRRO DE MONTE CASTELO
2016-04-13#REQUERIMENTO#316#APROVADO,BAIRRO PORTAL SUDOESTE
2016-04-13#REQUERIMENTO#326#APROVADO,SECRETARIA DE OBRAS###UNIVERSIDADE ESTADUAL DA PARAÍBA
2016-04-18#REQUERIMENTO#344#APROVADO,SECRETARIA DE OBRAS
2016-04-18#REQUERIMENTO#331#APROVADO,PMCG
2016-04-18#REQUERIMENTO#332#APROVADO,BAIRRO PORTAL SUDOESTE
2016-04-18#REQUERIMENTO#327#APROVADO,SECRETARIA DE OBRAS
2016-04-19#REQUERIMENTO#382#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA
2016-04-19#REQUERIMENTO#366#APROVADO,PMCG
2016-04-19#REQUERIMENTO#365#APROVADO,SECRETARIA DE OBRAS
2016-04-20#REQUERIMENTO#405#APROVADO,SECRETARIA DE OBRAS
2016-04-27#REQUERIMENTO#445#APROVADO,SECRETARIA DE OBRAS
2016-05-03#REQUERIMENTO#478#APROVADO,AVENIDA MARECHAL FLORIANO PEIXOTO
2016-05-04#REQUERIMENTO#490#APROVADO,SECRETARIA DE OBRAS###SECOB
2016-05-05#REQUERIMENTO#507#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2016-05-05#REQUERIMENTO#506#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2016-05-10#REQUERIMENTO#525#APROVADO,SÃO JOSÉ DA MATA
2016-06-02#REQUERIMENTO#646#APROVADO,DETRAN
2016-06-09#REQUERIMENTO#705#APROVADO,SECRETARIA DE OBRAS
2016-07-04#REQUERIMENTO#735#APROVADO,SECRETARIA DE OBRAS
2016-07-04#REQUERIMENTO#731#APROVADO,SECRETARIA DE OBRAS
2016-07-19#REQUERIMENTO#878#APROVADO,SECRETARIA DE OBRAS###BAIRRO DA CARIDADE
2016-07-20#REQUERIMENTO#949#APROVADO,PREFEITURA DE CAMPINA GRANDE###SECRETARIA DE OBRAS
2016-07-22#REQUERIMENTO#983#APROVADO,SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE###SESUMA
2016-08-01#REQUERIMENTO#1049#APROVADO,PMCG
2016-08-01#REQUERIMENTO#1035#APROVADO,SECRETARIA DE OBRAS###SECOB
2016-08-01#REQUERIMENTO#1052#APROVADO,VILA CABRAL DE SANTA TEREZINHA
2014-09-09#REQUERIMENTO#1317#APROVADO,MINISTÉRIO PÚBLICO
2014-04-15#REQUERIMENTO#198#APROVADO,GEVISA
2014-05-28#REQUERIMENTO#588#APROVADO,SECRETARIA DE DESENVOLVIMENTO ECONÔMICO###GALANTE
2013-12-12#PROJETO DE LEI ORDINÁRIA#450#APROVADO,BAIRRO DO CATOLÉ###O AMIGÃO
2014-08-12#PROJETO DE LEI ORDINÁRIA#199#APROVADO,AÇUDE VELHO
2013-03-06#REQUERIMENTO#105#APROVADO,SOSUR###LAGOA DE DENTRO
2013-03-06#REQUERIMENTO#109#APROVADO,BAIRRO DE BODOCONGÓ
2013-03-12#REQUERIMENTO#113#APROVADO,BAIRRO DA LIBERDADE
2013-03-12#REQUERIMENTO#325#APROVADO,O AMIGÃO
2013-03-20#REQUERIMENTO#3154#APROVADO,SÃO JOSÉ DA MATA
2013-04-03#REQUERIMENTO#246#APROVADO,GALANTE
2013-04-03#REQUERIMENTO#248#APROVADO,GALANTE
2013-04-03#REQUERIMENTO#678#APROVADO,AVENIDA JUSCELINO KUBITSCHEK###BAIRRO DO CRUZEIRO
2013-04-03#REQUERIMENTO#675#APROVADO,BAIRRO DO PEDREGAL
2013-04-03#REQUERIMENTO#310#APROVADO,SÃO JOSÉ DA MATA
2013-04-03#REQUERIMENTO#476#APROVADO,BODOCONGÓ
2013-04-03#REQUERIMENTO#284#APROVADO,AVENIDA JUSCELINO KUBITSCHEK
2013-04-03#REQUERIMENTO#457#APROVADO,GALANTE
2013-04-03#REQUERIMENTO#699#APROVADO,GALANTE
2013-04-03#REQUERIMENTO#503#APROVADO,BAIRRO DA PALMEIRA
2013-04-03#REQUERIMENTO#501#APROVADO,BAIRRO DO JEREMIAS
2013-04-03#REQUERIMENTO#707#APROVADO,CONJUNTO DOS PROFESSORES
2013-04-03#REQUERIMENTO#654#APROVADO,SANTA TEREZINHA
2013-04-09#REQUERIMENTO#239#APROVADO,AVENIDA DINAMÉRICA###BAIRRO DO DINAMÉRICA
2013-04-09#REQUERIMENTO#679#APROVADO,AVENIDA JUSCELINO KUBISTCHEK###BAIRRO CRUZEIRO
2013-04-09#REQUERIMENTO#733#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2013-04-09#REQUERIMENTO#736#APROVADO,BAIRRO DE JOSÉ PINHEIRO
2013-04-09#REQUERIMENTO#240#APROVADO,BAIRRO DA LIBERDADE
2013-04-09#REQUERIMENTO#782#APROVADO,SECRETARIA DE EDUCAÇÃO###CATOLÉ DE BOA VISTA
2013-04-09#REQUERIMENTO#770#APROVADO,BAIRRO DA BELA VISTA
2013-04-09#REQUERIMENTO#746#APROVADO,DISTRITO DOS MECÃNICOS
2013-04-24#REQUERIMENTO#660#APROVADO,BAIRRO DO CENTENÁRIO
2013-04-24#REQUERIMENTO#895#APROVADO,BAIRRO DAS CIDADES
2013-05-15#REQUERIMENTO#833#APROVADO,BAIRRO DA BELA VISTA
2013-05-15#REQUERIMENTO#834#APROVADO,BAIRRO DAS MALVINAS
2013-05-15#REQUERIMENTO#835#APROVADO,BAIRRO DAS MALVINAS
2013-05-28#REQUERIMENTO#972#APROVADO,SECRETARIA DE OBRAS###CASTELO BRANCO###CASTELO BRANCO
2013-05-28#REQUERIMENTO#1039#APROVADO,BAIRRO DO MONTE SANTO
2013-07-08#REQUERIMENTO#1313#APROVADO,BAIRRO DO TAMBOR
2013-07-30#REQUERIMENTO#1211#APROVADO,PMCG###CAMPO D'ANGOLA###SÃO JOSÉ DA MATA
2013-07-30#REQUERIMENTO#1110#APROVADO,CATOLÉ
2013-07-30#REQUERIMENTO#1744#APROVADO,SÃO JOSÉ DA MATA
2013-07-30#REQUERIMENTO#1647#APROVADO,SECRETARIA DE OBRAS###BAIRRO DE SANTA ROSA
2013-08-21#REQUERIMENTO#2040#APROVADO,GALANTE
2013-08-21#REQUERIMENTO#1923#APROVADO,PARQUE DO POVO
2013-08-21#REQUERIMENTO#1860#APROVADO,BAIRRO DO MONTE SANTO
2013-08-21#REQUERIMENTO#1932#APROVADO,BAIRRO DO JARDIM PAULISTANO
2013-08-21#REQUERIMENTO#1573#APROVADO,BAIRRO DO MONTE SANTO
2013-08-28#REQUERIMENTO#1978#APROVADO,MENINÃO
2013-09-11#REQUERIMENTO#2124#APROVADO,BAIRRO DE MONTE CASTELO
2013-09-17#REQUERIMENTO#2179#APROVADO,BAIRRO DO PEDREGAL
2013-09-17#REQUERIMENTO#2046#APROVADO,BAIRRO DO JARDIM VITÓRIA
2013-09-17#REQUERIMENTO#2045#APROVADO,MONTE CASTELO
2013-09-17#REQUERIMENTO#2002#APROVADO,BAIRRO DO MUTIRÃO
2013-09-17#REQUERIMENTO#2087#APROVADO,BAIRRO DE NOVA BRASÍLIA
2013-09-25#REQUERIMENTO#2314#APROVADO,BAIRRO DA PALMEIRA
2013-09-25#REQUERIMENTO#2222#APROVADO,PMCG###SOSUR###BAIRRO DA PALMEIRA
2013-09-25#REQUERIMENTO#2293#APROVADO,BAIRRO DO SERROTÃO
2013-09-25#REQUERIMENTO#2290#APROVADO,CANAL DO SEVERINO CABRAL###BAIRRO DO BODOCONGÓ
2013-09-25#REQUERIMENTO#2278#APROVADO,SECRETARIA DE OBRAS
2013-09-25#REQUERIMENTO#2205#APROVADO,BAIRRO DO PRESIDENTE MÉDICI
2013-09-25#REQUERIMENTO#2341#APROVADO,BAIRRO DE SANTA ROSA
2013-09-25#REQUERIMENTO#2333#APROVADO,BAIRRO DO CATOLÉ
2013-09-25#REQUERIMENTO#2249#APROVADO,BAIRRO DO DINAMÉRICA
2013-09-25#REQUERIMENTO#2207#APROVADO,BAIRRO DO JARDIM BORBOREMA
2013-09-25#REQUERIMENTO#2194#APROVADO,BAIRRO DO TAMBOR
2013-09-25#REQUERIMENTO#2193#APROVADO,BAIRRO DO JEREMIAS
2013-10-03#REQUERIMENTO#2397#APROVADO,CANAL DO SEVERINO CABRAL###BAIRRO DO BODOCONGÓ
2013-10-03#REQUERIMENTO#2398#APROVADO,BAIRRO DE BODOCONGÓ
2013-10-03#REQUERIMENTO#2421#APROVADO,SECRETARIA DE OBRAS###SECOB###FEIRINHA DO JEREMIAS
2013-10-03#REQUERIMENTO#2416#APROVADO,BAIRRO DO MONTE SANTO
2013-10-03#REQUERIMENTO#2383#APROVADO,BAIRRO DAS CIDADES
2013-10-08#REQUERIMENTO#2334#APROVADO,SECRETARIA DE OBRAS###PREFEITURA DE CAMPINA GRANDE###SÃO JOSÉ DA MATA
2013-10-08#REQUERIMENTO#2305#APROVADO,SECRETARIA DE EDUCAÇÃO###BAIRRO DO MUTIRÃO
2013-10-08#REQUERIMENTO#2312#APROVADO,SECRETARIA DE EDUCAÇÃO###ESCOLA MANOEL DA COSTA CIRNE
2013-10-08#REQUERIMENTO#2481#APROVADO,BAIRRO DAS MALVINAS
2013-10-08#REQUERIMENTO#2448#APROVADO,BAIRRO DOS CUITÉS
2013-10-09#REQUERIMENTO#2240#APROVADO,SECRETARIA DE OBRAS###BAIRRO DA CATINGUEIRA
2013-10-22#REQUERIMENTO#2579#APROVADO,ESTÁDIO O AMIGÃO
2013-10-22#REQUERIMENTO#2569#APROVADO,BAIRRO DE BODOCONGÓ
2013-10-22#REQUERIMENTO#2572#APROVADO,CATOLÉ DE BOA VISTA
2013-10-22#REQUERIMENTO#2607#APROVADO,SÃO JOSÉ DA MATA
2013-10-23#REQUERIMENTO#2625#APROVADO,JARDIM CONTINENTAL
2013-10-24#REQUERIMENTO#2613#APROVADO,GALANTE
2013-11-05#REQUERIMENTO#2690#APROVADO,BAIRRO DA CATINGUEIRA
2013-11-05#REQUERIMENTO#2663#APROVADO,BAIRRO DA LIBERDADE
2013-11-26#REQUERIMENTO#2841#APROVADO,BAIRRO DO MUTIRÃO
2013-11-26#REQUERIMENTO#2935#APROVADO,BAIRRO DO JARDIM PAULISTANO
2013-11-26#REQUERIMENTO#2728#APROVADO,PRAÇA NOSSA SENHORA APARECIDA###BAIRRO DO CENTENÁRIO
2013-11-26#REQUERIMENTO#2710#APROVADO,BAIRRO DA CATINGUEIRA
2013-11-26#REQUERIMENTO#2709#APROVADO,BAIRRO DAS MALVINAS
2013-11-26#REQUERIMENTO#2865#APROVADO,SANTA TEREZINHA
